Index,olefin,metal,Ligand-M,ligand,solvent,T(K),p(bar),CO/H2,t(h),L/M,S/M,[M](mM),L/B,Year,Journal,Database,DOI
226,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.C1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,353.15,60,1,24,8,2000,0.25,-1.423245874,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
227,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.C1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,333.15,10,1,24,8,2000,0.25,-0.875061263,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
228,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.C1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,333.15,20,1,24,8,2000,0.25,-1.033423755,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
229,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.C1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,333.15,40,1,24,8,2000,0.25,-1.100370545,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
230,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.C1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,333.15,80,1,24,8,2000,0.25,-1.161368002,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
231,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.C1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,333.15,40,1,24,4,2000,0.25,-1.204119983,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
232,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.C1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,333.15,40,1,24,2,2000,0.25,-1.158362492,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
233,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.C1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,333.15,40,1,2,4,2000,0.25,-1.838849091,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
234,C=CC1=CC=CC=C1,Rh,FC(F)(F)C1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.FC(F)(F)C1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,-1.075546961,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
235,C=CC1=CC=CC=C1,Rh,FC1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.FC1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,-1.152288344,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
236,C=CC1=CC=CC=C1,Rh,CC1=CC(C)=CC(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)=C1.CC1=CC(C)=CC(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC(C)=CC(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)=C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,-1.1430148,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
237,C=CC1=CC=CC=C1,Rh,COC1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.COC1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],COC1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,-1.260071388,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
238,C=CC1=CC=CC=C1,Rh,COC1=CC=CC=C1P->%161CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.COC1=CC=CC=C1P->%171CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.[RhH]%16%17%18.[C-]->%18#[O+],COC1=CC=CC=C1P1CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,-1.064457989,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
239,C=CC1=CC=CC=C1,Rh,N(C)(C)C1=CC=C(P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.N(C)(C)C1=CC=C(P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],N(C)(C)C1=CC=C(P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,-1.33243846,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
240,C=CC1=CC=CC=C1,Rh,CC(C)P->%161CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.CC(C)P->%171CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)P1CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,-0.826074803,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
241,C=CC1=CC=CC=C1,Rh,CC(C)(C)P->%161CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.CC(C)(C)P->%171CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)P1CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,-0.77815125,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
242,C=CC1=CC=CC=C1,Rh,C1=CC=C(N2C=CC=C2P->%162CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.C1=CC=C(N2C=CC=C2P->%172CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(N2C=CC=C2P2CC3=CC=C4C=CC=CC4=[C@@]3[C@@]3=C(C=CC4=CC=CC=C43)C2)C=C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,-1.021189299,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
243,C=CC1=CC=CC=C1,Rh,N(CC)(CC)P->%161CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.N(CC)(CC)P->%171CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1.[RhH]%16%17%18.[C-]->%18#[O+],N(CC)(CC)P1CC2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)C1,CC1=CC=CC=C1,313.15,40,1,24,4,2000,0.25,-1.240549248,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
244,C=CC1=CC=CC=C1,Rh,C[C@H]1C2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)[C@H](C)P->%161C1=CC=CC=C1.C[C@H]1C2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)[C@H](C)P->%171C1=CC=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],C[C@H]1C2=CC=C3C=CC=CC3=[C@@]2[C@@]2=C(C=CC3=CC=CC=C32)[C@H](C)P1C1=CC=CC=C1,CC1=CC=CC=C1,313.15,40,1,24,8,2000,0.25,-1.397940009,2008,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2007.10.023
245,C=CCCCCCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC=C1OP->%16(OC1=CC=CC=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))OC1=CC=CC=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F).FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC=C1OP->%17(OC1=CC=CC=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))OC1=CC=CC=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F).[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC=C1OP(OC1=CC=CC=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))OC1=CC=CC=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),CC1=CC=CC=C1,353.15,40,1,0.083333333,5,2000,10,0.361727836,2002,Comptes Rendus Chimie,Elsevier,10.1016/S1631-0748(02)01407-8
246,C=CCCCCCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP->%16(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP->%17(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1,CC1=CC=CC=C1,353.15,40,1,0.166666667,5,2000,10,0.763427994,2002,Comptes Rendus Chimie,Elsevier,10.1016/S1631-0748(02)01407-8
247,C=CCCCCCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%16(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%17(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1,CC1=CC=CC=C1,353.15,40,1,0.416666667,5,2000,10,0.72427587,2002,Comptes Rendus Chimie,Elsevier,10.1016/S1631-0748(02)01407-8
248,C=CCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP->%16(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP->%17(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1,CC1=CC=CC=C1,353.15,40,1,1,5,2000,10,0.812913357,2002,Comptes Rendus Chimie,Elsevier,10.1016/S1631-0748(02)01407-8
249,C=CCCCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP->%16(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP->%17(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC(OP(OC2=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C2)OC3=CC=CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))=C3)=C1,CC1=CC=CC=C1,353.15,40,1,1,5,2000,10,0.799340549,2002,Comptes Rendus Chimie,Elsevier,10.1016/S1631-0748(02)01407-8
250,C=CCCCC,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CC1=CC=CC=C1,343.15,20,1,1,3,800,10,0.431363764,2002,Tetrahedron,Elsevier,10.1016/S0040-4020(02)00215-6
251,C=CCCCC,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CC1=CC=CC=C1,343.15,20,1,1,3,800,10,0.491361694,2002,Tetrahedron,Elsevier,10.1016/S0040-4020(02)00215-6
252,C=CCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(P->%16(C2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)C3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(P->%17(C2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)C3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(P(C2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)C3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1,CC1=CC=CC=C1,343.15,20,1,1,3,800,10,0.579783597,2002,Tetrahedron,Elsevier,10.1016/S0040-4020(02)00215-6
253,C=CCCCC,Rh,C1=CC=C(OP->%16(OC2=CC=CC=C2)OC3=CC=CC=C3)C=C1.C1=CC=C(OP->%17(OC2=CC=CC=C2)OC3=CC=CC=C3)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(OP(OC2=CC=CC=C2)OC3=CC=CC=C3)C=C1,CC1=CC=CC=C1,343.15,20,1,1,3,800,10,0.462397998,2002,Tetrahedron,Elsevier,10.1016/S0040-4020(02)00215-6
254,C=CCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%16(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%17(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1,CC1=CC=CC=C1,343.15,20,1,1,3,800,10,0.924279286,2002,Tetrahedron,Elsevier,10.1016/S0040-4020(02)00215-6
255,C=CCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%16(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%17(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1,CC1=CC=CC=C1,343.15,20,1,1,3,8000,10,0.491361694,2002,Tetrahedron,Elsevier,10.1016/S0040-4020(02)00215-6
256,C=CCCCC,Rh,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%16(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP->%17(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(OP(OC2=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C2)OC3=CC=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))C=C3)C=C1,CC1=CC=CC=C1,343.15,8,1,1,3,800,10,0.819543936,2002,Tetrahedron,Elsevier,10.1016/S0040-4020(02)00215-6
